"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HSA_CORE_API","hsa_signal_silent_store_relaxed",11789,11789,678,3271058476081,3271058476181
"HSA_AMD_EXT_API","hsa_amd_signal_async_handler",11789,11789,679,3271058476883,3271058478766
"HSA_CORE_API","hsa_queue_load_read_index_scacquire",11789,11789,680,3271058479498,3271058479568
"HSA_CORE_API","hsa_signal_store_screlease",11789,11789,681,3271058480049,3271058481471
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,682,3271058482183,3271058482223
"HSA_CORE_API","hsa_signal_wait_scacquire",11789,11789,683,3271058482533,3271058486621
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,685,3271058490859,3271058490889
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,686,3271058491360,3271058491380
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,687,3271058491691,3271058491871
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,688,3271058492131,3271058492161
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,689,3271058492402,3271058492432
"HSA_CORE_API","hsa_signal_silent_store_relaxed",11789,11789,690,3271058492793,3271058492833
"HSA_AMD_EXT_API","hsa_amd_memory_copy_engine_status",11789,11789,691,3271058493203,3271058493664
"HSA_AMD_EXT_API","hsa_amd_memory_async_copy_on_engine",11789,11789,692,3271058494065,3271058500227
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,693,3271058501409,3271058501439
"HSA_CORE_API","hsa_queue_add_write_index_screlease",11789,11789,694,3271058501830,3271058501890
"HSA_CORE_API","hsa_queue_load_read_index_relaxed",11789,11789,695,3271058502210,3271058502230
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,696,3271058502882,3271058503142
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,698,3271058503703,3271058503743
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,699,3271058504034,3271058504064
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11801,697,3271058503733,3271058503924
"HSA_CORE_API","hsa_signal_silent_store_relaxed",11789,11789,700,3271058504515,3271058504565
"HSA_AMD_EXT_API","hsa_amd_profiling_get_dispatch_time",11789,11801,701,3271058504966,3271058505156
"HSA_AMD_EXT_API","hsa_amd_signal_async_handler",11789,11789,702,3271058505046,3271058505807
"HSA_CORE_API","hsa_queue_load_read_index_scacquire",11789,11789,703,3271058506228,3271058506268
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11801,704,3271058507631,3271058507711
"HSA_AMD_EXT_API","hsa_amd_profiling_get_dispatch_time",11789,11801,706,3271058508252,3271058508322
"HSA_CORE_API","hsa_signal_store_screlease",11789,11789,705,3271058508212,3271058508773
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11789,707,3271058509344,3271058509374
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11801,709,3271058510716,3271058510766
"HSA_AMD_EXT_API","hsa_amd_profiling_get_dispatch_time",11789,11801,710,3271058511117,3271058511478
"HSA_CORE_API","hsa_signal_wait_scacquire",11789,11789,708,3271058509674,3271058584696
"HSA_CORE_API","hsa_signal_load_relaxed",11789,11801,711,3271058585287,3271058585337
"HSA_AMD_EXT_API","hsa_amd_memory_pool_free",11789,11789,715,3271193887468,3271193894020
"HSA_AMD_EXT_API","hsa_amd_memory_pool_free",11789,11789,717,3271193897677,3271193898990
"HSA_AMD_EXT_API","hsa_amd_memory_pool_free",11789,11789,719,3271193900643,3271193995922
"HSA_AMD_EXT_API","hsa_amd_memory_pool_free",11789,11789,721,3271194008376,3271194082806
"HSA_AMD_EXT_API","hsa_amd_memory_pool_free",11789,11789,723,3271194088246,3271194183616
"HSA_AMD_EXT_API","hsa_amd_memory_pool_free",11789,11789,725,3271194187323,3271194232407
