"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
68,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,131,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716534246,11705716540587,11705716552890,11705716553182,12303
69,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,133,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716601112,11705716607623,11705716620007,11705716620268,12384
70,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,135,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716668689,11705716675111,11705716687774,11705716688236,12663
71,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,137,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716737389,11705716772163,11705716784707,11705716785088,12544
72,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,139,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716837207,11705716843568,11705716856031,11705716856202,12463
73,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,141,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716903652,11705716909913,11705716922096,11705716922377,12183
74,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,143,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705716968263,11705716974515,11705716986898,11705716987059,12383
75,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,145,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717033927,11705717040158,11705717052742,11705717052923,12584
76,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,147,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717099040,11705717107265,11705717119608,11705717119859,12343
77,"wave2d_4o(float*, float*, float*, float*, unsigned long, unsigned long, float, float, float, unsigned long, unsigned long, float) [clone .kd]",1,0,149,25599,25599,65536,256,0,0,24,0,128,32,"0x0","0x7f61b1a2ab80",11705717167419,11705717173660,11705717186684,11705717187196,13024
